Date,Open,High,Low,Close,Adj Close,Volume
1999-05-17,1337.800049,1339.949951,1321.189941,1339.489990,1339.489990,665500000
1999-05-18,1339.489990,1345.439941,1323.459961,1333.319946,1333.319946,753400000
1999-05-19,1333.319946,1344.229980,1327.050049,1344.229980,1344.229980,801100000
1999-05-20,1344.229980,1350.489990,1338.829956,1338.829956,1338.829956,752200000
1999-05-21,1338.829956,1340.880005,1326.189941,1330.290039,1330.290039,686600000
1999-05-24,1330.290039,1333.020020,1303.530029,1306.650024,1306.650024,754700000
1999-05-25,1306.650024,1317.520020,1284.380005,1284.400024,1284.400024,826700000
1999-05-26,1284.400024,1304.849976,1278.430054,1304.760010,1304.760010,870800000
1999-05-27,1304.760010,1304.760010,1277.310059,1281.410034,1281.410034,811400000
1999-05-28,1281.410034,1304.000000,1281.410034,1301.839966,1301.839966,649960000
1999-06-01,1301.839966,1301.839966,1281.439941,1294.260010,1294.260010,683800000
1999-06-02,1294.260010,1297.099976,1277.469971,1294.810059,1294.810059,728000000
1999-06-03,1294.810059,1304.150024,1294.199951,1299.540039,1299.540039,719600000
1999-06-04,1299.540039,1327.750000,1299.540039,1327.750000,1327.750000,694500000
1999-06-07,1327.750000,1336.420044,1325.890015,1334.520020,1334.520020,664300000
1999-06-08,1334.520020,1334.520020,1312.829956,1317.329956,1317.329956,685900000
1999-06-09,1317.329956,1326.010010,1314.729980,1318.640015,1318.640015,662000000
1999-06-10,1318.640015,1318.640015,1293.280029,1302.819946,1302.819946,716500000
1999-06-11,1302.819946,1311.969971,1287.880005,1293.640015,1293.640015,698200000
1999-06-14,1293.640015,1301.989990,1292.199951,1294.000000,1294.000000,669400000
1999-06-15,1294.000000,1310.760010,1294.000000,1301.160034,1301.160034,696600000
1999-06-16,1301.160034,1332.829956,1301.160034,1330.410034,1330.410034,806800000
1999-06-17,1330.410034,1343.540039,1322.750000,1339.900024,1339.900024,700300000
1999-06-18,1339.900024,1344.479980,1333.520020,1342.839966,1342.839966,914500000
1999-06-21,1342.839966,1349.060059,1337.630005,1349.000000,1349.000000,686600000
1999-06-22,1349.000000,1351.119995,1335.520020,1335.880005,1335.880005,716500000
1999-06-23,1335.869995,1335.880005,1322.550049,1333.060059,1333.060059,731800000
1999-06-24,1333.060059,1333.060059,1308.469971,1315.780029,1315.780029,690400000
1999-06-25,1315.780029,1329.130005,1312.640015,1315.310059,1315.310059,623460000
1999-06-28,1315.310059,1333.680054,1315.310059,1331.349976,1331.349976,652910000
1999-06-29,1331.349976,1351.510010,1328.400024,1351.449951,1351.449951,820100000
1999-06-30,1351.449951,1372.930054,1338.780029,1372.709961,1372.709961,1117000000
1999-07-01,1372.709961,1382.800049,1360.800049,1380.959961,1380.959961,843400000
1999-07-02,1380.959961,1391.219971,1379.569946,1391.219971,1391.219971,613570000
1999-07-06,1391.219971,1405.290039,1387.079956,1388.119995,1388.119995,722900000
1999-07-07,1388.119995,1395.880005,1384.949951,1395.859985,1395.859985,791200000
1999-07-08,1395.859985,1403.250000,1386.689941,1394.420044,1394.420044,830600000
1999-07-09,1394.420044,1403.280029,1394.420044,1403.280029,1403.280029,701000000
1999-07-12,1403.280029,1406.819946,1394.699951,1399.099976,1399.099976,685300000
1999-07-13,1399.099976,1399.099976,1386.839966,1393.560059,1393.560059,736000000
1999-07-14,1393.560059,1400.050049,1386.510010,1398.170044,1398.170044,756100000
1999-07-15,1398.170044,1409.839966,1398.170044,1409.619995,1409.619995,818800000
1999-07-16,1409.619995,1418.780029,1407.069946,1418.780029,1418.780029,714100000
1999-07-19,1418.780029,1420.329956,1404.560059,1407.650024,1407.650024,642330000
1999-07-20,1407.650024,1407.650024,1375.150024,1377.099976,1377.099976,754800000
1999-07-21,1377.099976,1386.660034,1372.630005,1379.290039,1379.290039,785500000
1999-07-22,1379.290039,1379.290039,1353.979980,1360.969971,1360.969971,771700000
1999-07-23,1360.969971,1367.410034,1349.910034,1356.939941,1356.939941,630580000
1999-07-26,1356.939941,1358.609985,1346.199951,1347.760010,1347.760010,613450000
1999-07-27,1347.750000,1368.699951,1347.750000,1362.839966,1362.839966,723800000
1999-07-28,1362.839966,1370.530029,1355.540039,1365.400024,1365.400024,690900000
1999-07-29,1365.400024,1365.400024,1332.819946,1341.030029,1341.030029,770100000
1999-07-30,1341.030029,1350.920044,1328.489990,1328.719971,1328.719971,736800000
1999-08-02,1328.719971,1344.689941,1325.209961,1328.050049,1328.050049,649550000
1999-08-03,1328.050049,1336.130005,1314.910034,1322.180054,1322.180054,739600000
1999-08-04,1322.180054,1330.160034,1304.500000,1305.329956,1305.329956,789300000
